ds,yhat,yhat_lower,yhat_upper
2012-11-20,36.60945046849732,28.901726313818717,43.693364739842714
2012-11-21,36.60178278497711,29.329915889102033,43.78125234446842
2012-11-22,36.59101888110995,29.2508080112596,43.977554569097066
2012-11-23,36.5891632935409,29.06258990982787,43.90075057153585
2012-11-26,36.51798847232658,28.892458796353854,43.96077202716241
2012-11-27,36.47329580355013,29.354558923353505,44.01449590394142
2012-11-28,36.40807692522673,29.227150467474505,43.7254817603852
2012-11-29,36.34251283474538,29.303166120343434,44.42623467184684
2012-11-30,36.289409681969275,29.239400595927403,43.814916061720645
2012-12-03,36.09319195521556,28.502047406449392,43.459202124598214
2012-12-04,36.018533535507835,28.159928513552188,43.313945007124325
2012-12-05,35.930077976585416,28.22421510492524,43.66708592818154
2012-12-06,35.84838342169354,28.46055360638942,43.13307916669669
2012-12-07,35.786523257951465,28.300988199233927,43.43976810195649
2012-12-10,35.60918127398839,28.322112633765993,43.07617404026961
2012-12-11,35.55555965792833,28.656531396389614,42.633599545324394
2012-12-12,35.495061105299406,27.957250420155695,42.70816806519348
2012-12-13,35.447800854041006,27.67754686049869,42.8158746484568
2012-12-14,35.42630516847231,27.881219172254895,42.99532794811991
2012-12-17,35.398830596262265,28.145452864553683,42.42656266978555
2012-12-18,35.402134337002806,28.01793948457404,42.92128126996462
2012-12-19,35.40061154335866,27.338980255652572,42.122054793784805
2012-12-20,35.413477244332924,27.596197680892235,42.45581114395832
2012-12-21,35.45235509213638,27.892744144815335,43.02717403103709
2012-12-24,35.59878176035736,27.97060792138275,43.32224164531497
2012-12-27,35.76031035010276,28.346102378303993,43.024536457479485
2012-12-28,35.83923942599636,28.6038802188491,43.35588284523883
2012-12-31,36.0737409846428,28.592064770102144,42.964344237607925
2013-01-02,36.20816282738762,28.593382747993896,43.59972856360045
2013-01-03,36.27290333105573,29.11340072319233,44.33911040980526
2013-01-04,36.35365001578174,28.785093072970703,43.816210552115116
2013-01-07,36.56614901226681,29.846946174004813,44.2468950845274
2013-01-08,36.62556553243109,29.897099038712156,44.04420121786911
2013-01-09,36.66796171812804,29.07923632158979,43.922296808187
2013-01-10,36.71272542861333,29.213096109842468,43.993849979384656
2013-01-11,36.7718553700151,29.184636554985588,44.30542136968092
2013-01-14,36.91558696670866,29.309263276411997,44.457758007822484
2013-01-15,36.95260370020844,29.743982456015992,44.359719281518714
2013-01-16,36.97366207562029,29.528270469443985,44.564476768305205
2013-01-17,36.99854186111489,29.411153865211762,44.78198494806679
2013-01-18,37.03956432605161,30.080425704300787,44.90211548762332
2013-01-21,37.1417290473029,29.720248834355523,44.65437253499278
2013-01-22,37.169453766805646,30.156067891214768,44.350310814652865
2013-01-23,37.18729215301795,29.703291461180775,44.479409366527456
2013-01-24,37.21107271683961,29.16619061620011,44.81794701270871
2013-01-25,37.25292671378218,30.06923139832129,44.95388075966462
2013-01-28,37.36649294625697,28.752592302595573,44.4287698219966
2013-01-29,37.399900446995304,29.63325163058204,45.43322343896288
2013-01-30,37.419933473247475,29.77778120079598,44.69443954287787
2013-01-31,37.44586676203596,30.320901939389458,45.13577235596115
2013-02-01,37.48945799375433,30.537640113627486,44.90899243650596
2013-02-04,37.602273623038634,29.843175399767357,44.67429789960096
2013-02-05,37.63243428809461,30.724638915548017,45.38465316703501
2013-02-06,37.647315310802696,30.20426322280174,45.22488455686263
2013-02-07,37.666016880190995,29.781835124880757,45.37156896066024
2013-02-08,37.70017319586341,29.753042658913618,45.45176477940274
2013-02-11,37.771016619188366,30.920370994100242,45.217164537506825
2013-02-12,37.78273752681052,29.759473976204113,44.79906347343763
2013-02-13,37.77712695627567,30.200911036521642,44.85751470496209
2013-02-14,37.773451918440855,29.929134013678322,44.69788251782043
2013-02-15,37.783548369536646,30.239881946653103,45.90575508587851
2013-02-19,37.757953132792196,30.867904449443945,45.46149182220069
2013-02-20,37.72367934869481,29.65826463317547,45.208220698075685
2013-02-21,37.69125020499763,29.82203129274776,45.041971017904935
2013-02-22,37.67277231084296,30.761293359544567,45.58744740329099
2013-02-25,37.5815945244493,30.713209865862577,45.43627255481357
2013-02-26,37.53956013239355,29.698999790788665,45.30203816461231
2013-02-27,37.48109729675631,29.538981895674116,44.647748811388624
2013-02-28,37.42590311472052,29.58021297003081,44.81406399284894
2013-03-01,37.38621185362389,29.758646830226763,44.58095651370781
2013-03-04,37.24165549208712,30.151482489642845,44.79177997072248
2013-03-05,37.185472143577435,30.110925159832455,44.62706932137162
2013-03-06,37.11475623416962,29.18669833381984,44.766260819137386
2013-03-07,37.04923260520439,29.352393995121453,44.40432766476781
2013-03-08,37.001156242592344,29.805804787924462,44.70861962245893
2013-03-11,36.843265770640706,29.9353864787688,44.190380255245024
2013-03-12,36.786626429040425,29.60642201676856,44.49225758387399
2013-03-13,36.71747583266954,29.399104743102875,43.79453181389855
2013-03-14,36.65555763116001,29.017903721913658,44.18720203097991
2013-03-15,36.61314678039723,29.44821972470937,44.1617521419744
2013-03-18,36.484798806051344,29.251242946455946,44.341466257279514
2013-03-19,36.44223015369429,28.93082863251643,43.78148242338875
2013-03-20,36.389262082992964,29.302402721505505,43.867832910152615
2013-03-21,36.345619290680865,29.06364349506668,43.980185243962325
2013-03-22,36.323540223864775,28.81193246933868,43.420381669324556
2013-03-25,36.26782904181941,29.071047440837436,43.35401967267908
2013-03-26,36.25299085094133,29.20596705600764,43.45730056790047
2013-03-27,36.22925903626048,28.62499221370642,43.75354384340956
2013-03-28,36.216160730508896,28.74172497300977,43.21423884511969
2013-04-01,36.268653183690446,28.44489909783525,44.0154823262337
2013-04-02,36.286943382824624,28.45407155536401,43.618789597926934
2013-04-03,36.295907237429006,28.262775562501872,43.06500143334031
2013-04-04,36.31472418501406,29.20920561770662,43.822356222948336
2013-04-05,36.35505587504551,28.843947286160503,44.12179941870185
2013-04-08,36.48022936094892,29.418505393598647,43.73978638308158
2013-04-09,36.52153081051517,28.52430119130785,43.82486840611412
2013-04-10,36.550871717371095,29.179801388251217,43.717878852531875
2013-04-11,36.5872300863919,28.91257821006192,44.47977692570459
2013-04-12,36.64211470753764,29.046029501107324,43.88020774720797
2013-04-15,36.792314439960975,28.92373530692569,44.48083056432331
2013-04-16,36.835810541812116,29.451731339301734,44.90169162631278
2013-04-17,36.86445717172336,28.99291895227204,44.565421970757626
2013-04-18,36.89743356139222,29.280691368839094,44.303809202056
2013-04-19,36.94650610499953,29.332985269790466,44.203538636760406
2013-04-22,37.06800023230152,29.65450562134737,44.79974778499061
2013-04-23,37.09947051761449,29.48165574704792,44.636261582974925
2013-04-24,37.11557965871979,29.358466074099542,44.36983843516369
2013-04-25,37.135956661980046,29.98569156358806,44.79120593042134
2013-04-26,37.17281566373479,29.53345987252781,44.67573459919669
2013-04-29,37.264196621476906,29.396490534506697,44.579703893720655
2013-04-30,37.28904458798319,30.10057745817374,44.8941632498163
2013-05-01,37.30074124369129,29.82446005000506,44.25165548891159
2013-05-02,37.319127661278344,29.56231500763685,44.67216768797325
2013-05-03,37.356560511512704,29.840989223445177,44.79677394691776
2013-05-06,37.46533686567556,30.367258807540384,44.596278140235526
2013-05-07,37.50090973644248,30.427384846878194,44.904419076011294
2013-05-08,37.52545029463706,30.494492854590987,45.08527072196981
2013-05-09,37.55848267116629,29.7852018978249,45.036569074633114
2013-05-10,37.611981067724074,29.6130122583617,44.77673883982071
2013-05-13,37.772847242183474,30.312415695859382,45.411383818655416
2013-05-14,37.82534811354371,30.14461929167177,45.51035573891734
2013-05-15,37.865679762743376,30.933596940281305,45.5974889428212
2013-05-16,37.9128111751386,30.138871162643838,45.72491453678782
2013-05-17,37.97817850484564,30.558884259364092,45.232458269830325
2013-05-21,38.207320099891284,30.977959069069975,45.29348177340145
2013-05-22,38.241835283420535,30.982458660996507,45.64262184313281
2013-05-23,38.27877838958018,31.182635275473825,46.133413275214366
2013-05-24,38.32950809412407,30.625839290716577,45.87527621585877
2013-05-27,38.43786441434569,31.52025467964623,45.91577398868517
2013-05-28,38.45752267123191,31.35131129495535,46.12155979675412
2013-05-29,38.457456973238806,30.967610976291905,46.05962122424294
2013-05-30,38.45696434821931,31.31408751524126,45.62624814027873
2013-05-31,38.46798022887128,30.940348226736134,45.77330576597531
2013-06-03,38.45021940745482,30.7138388463081,46.30976096293378
2013-06-04,38.42795963836481,30.383884598991486,46.148324711582255
2013-06-05,38.38731548206552,31.485114977802972,45.57749240094379
2013-06-06,38.34835205167185,30.957032327562825,45.63100390319462
2013-06-07,38.3237509458188,31.42377401455776,45.838678231924845
2013-06-10,38.223071588101284,30.94803805240761,45.94914879164824
2013-06-11,38.183102705358166,30.808598615638655,45.77732505556034
2013-06-12,38.1304888987955,30.81201676439948,46.05672423519536
2013-06-13,38.08561688799207,30.502229855305657,46.075742481298775
2013-06-14,38.06138377767908,30.896712193945543,45.404814120587815
2013-06-17,37.999946151072194,30.308143501576787,45.010153308477385
2013-06-18,37.985364193214316,30.69737006792831,45.35836800305252
2013-06-19,37.96381203263751,30.68238448907254,45.47227245493083
2013-06-20,37.95523490954928,30.685103871544577,45.48995919827801
2013-06-21,37.97199660587774,30.86946293553312,45.49238146427014
2013-06-24,38.05526103530975,30.42161551647188,45.7031353966384
2013-06-25,38.09369819270597,30.49671393651389,46.08631085531682
2013-06-26,38.12623338228062,30.488715763059435,45.72180180936023
2013-06-27,38.17199034906378,31.09413024623615,45.99925330299801
2013-06-28,38.24251480016559,30.649075974790417,45.9008837176334
2013-07-02,38.5581324457228,30.650360997886413,46.03328235997023
2013-07-03,38.630429954627964,31.010712463043664,45.92965335810887
2013-07-04,38.711323271063065,31.17016306480282,45.603917026854454
2013-07-05,38.81193156194793,31.223783799063906,46.239111618027074
2013-07-08,39.10231869854378,31.89034684567313,46.58491467848933
2013-07-09,39.19213881100155,31.720381308052737,46.90688197038831
2013-07-10,39.26619821900532,32.1556408385914,46.60101420806693
2013-07-11,39.34325769441528,31.76615588252292,46.62596298245179
2013-07-12,39.43467506297702,32.57999504456511,46.354451493190204
2013-07-15,39.66891202630641,32.41321791287825,46.67324242821595
2013-07-16,39.73201095285586,32.58713057928483,47.34519281608671
2013-07-17,39.77624002769047,32.84892872018464,47.46345199323876
2013-07-18,39.820953193336365,32.67015389985356,46.77338343217146
2013-07-19,39.87812433379908,32.35600129904033,47.39509001589014
2013-07-22,40.0044984019549,32.862611902873965,47.44917695990484
2013-07-23,40.03199205939774,32.68763849370241,47.78262067117136
2013-07-24,40.04176783475627,32.64698488200763,47.1156002031141
2013-07-25,40.05600380153548,33.18584685606889,47.5170878083117
2013-07-26,40.08488222652276,32.89276274271029,48.19918268660341
2013-07-29,40.143670432619246,32.64221304436236,47.95906063099727
2013-07-30,40.155510821084874,32.54608327045007,47.162831002517706
2013-07-31,40.153474985084024,33.15380349721884,47.65751453999044
2013-08-01,40.15760310723633,32.859872177164256,47.187145064193516
2013-08-02,40.18044980763131,32.7483059380581,47.86330065816825
2013-08-06,40.26732697114121,32.599380661415445,47.2619095897749
2013-08-07,40.27886164157509,32.58829881869492,47.96720493001148
2013-08-08,40.2999534942901,32.5180478507645,47.052146415550695
2013-08-09,40.3428758716253,32.674297151610716,47.96922838678164
2013-08-12,40.483550602790515,33.13735161321368,47.6666524105885
2013-08-13,40.53439239203104,32.776439486325785,48.432690414947366
2013-08-14,40.57625684664578,33.554875496137115,48.518142130693235
2013-08-15,40.62852194358007,33.57672335317095,48.40904368430183
2013-08-16,40.70303348556432,33.38576192756075,47.84957402649832
2013-08-19,40.936711120299016,33.56062484226015,47.68010777767933
2013-08-20,41.016583133120406,33.485646995743444,48.60476781321382
2013-08-21,41.0858353430246,34.06473530279298,48.34781668351313
2013-08-22,41.163480725939046,34.00773153334846,48.69992264174156
2013-08-23,41.26102504735594,33.68782730145541,48.3024525225161
2013-08-26,41.546763980416024,34.46696734751878,48.668025852679065
2013-08-27,41.63749838651132,34.146030232941996,48.87018637080276
2013-08-28,41.71405663924014,34.028766376997375,48.76854323774956
2013-08-29,41.795327486723394,34.3002155001184,49.01722275463343
2013-08-30,41.892736429215546,33.923400511879535,49.167347293653826
2013-09-03,42.23104708545828,34.75677764231858,49.79783676569301
2013-09-04,42.28905689750983,34.60111125930221,49.620146177458096
2013-09-05,42.34849176832774,35.259273989031286,49.29010440539232
2013-09-06,42.4210088980528,34.648763338435934,49.87576346902882
2013-09-09,42.593515121585256,35.291764285780644,50.04555234102459
2013-09-10,42.63509231521,35.679790288010764,50.136400633852396
2013-09-11,42.65761580691663,34.87484575983944,49.80071268076953
2013-09-12,42.68056472093317,35.5512363168155,50.7754438807331
2013-09-13,42.7160063570693,35.35090984559889,50.223699366904945
2013-09-16,42.77787989191509,35.85312790067074,49.59951930297682
2013-09-17,42.78412206040229,35.43039960234322,50.592170896006955
2013-09-18,42.77271711065892,35.60862139158578,50.392727204679936
2013-09-19,42.763491367351804,35.958342616737625,49.88599897634641
2013-09-20,42.768829546257884,35.188359036824195,50.36484121519055
2013-09-23,42.75546033260231,34.716024949613185,50.1871038316714
2013-09-24,42.742324067751696,35.416063268959384,50.05344707792516
2013-09-25,42.714624443358986,35.096839355588486,49.952179603156814
2013-09-26,42.692260863023684,35.419542064431724,49.79403739208255
2013-09-27,42.68764722007079,35.23762146073572,50.42441838954978
2013-09-30,42.66320884599981,35.54447210256346,49.88526398289571
2013-10-01,42.652347815798564,35.30410955599453,50.657518683594446
2013-10-02,42.629677057643946,35.327563683397244,50.358072827436864
2013-10-03,42.61492014388443,35.27212870900436,50.02832051956665
2013-10-04,42.620296671475124,35.76236217539758,49.860221117302366
2013-10-07,42.63802506362315,34.62342412428851,49.97619853874382
2013-10-08,42.64456748543603,35.10250441083335,50.082311114763655
2013-10-09,42.64062519409899,34.34598668892145,50.13311259796329
2013-10-10,42.645727816684854,34.95842760047007,49.7920137442253
2013-10-11,42.67191646789087,35.02249146036352,50.49645174908085
2013-10-15,42.78606018990633,35.254910838831044,49.700886312301186
2013-10-16,42.805696714681424,35.527736454164014,50.765954501922394
2013-10-17,42.83467338689638,35.491344024678824,50.31039112363485
2013-10-18,42.88498622481108,35.306682926589616,49.93156773088843
2013-10-21,43.04293905976847,35.33348686236979,50.20618454183184
2013-10-22,43.09755024221892,35.54814506379185,50.06594004465785
2013-10-23,43.14214522570266,35.104625034863126,49.97781716057783
2013-10-24,43.19614941826299,36.00753412446906,50.20318037621357
2013-10-25,43.27149786394116,36.1624299809188,50.12314136580651
2013-10-28,43.503647427184724,36.84534931691342,51.329333445462225
2013-10-29,43.582227665713305,36.4619821311239,50.90651171716321
2013-10-30,43.65010220836974,36.67783804674733,51.191971804170166
2013-10-31,43.72646317689676,36.19593966460748,50.96212848306907
2013-11-01,43.822981010650466,35.7844067913399,51.296722297259365
2013-11-04,44.10845836114837,36.116049050571064,52.042489175911015
2013-11-05,44.20029731344048,36.5002858321338,51.382384363151246
2013-11-06,44.27857879930603,36.812483608160264,51.809183460580954
2013-11-07,44.36213589868424,36.68948649469708,51.50850583262799
2013-11-08,44.46228987780398,36.55523752253148,51.6021288146954
2013-11-11,44.734169542668546,36.69754443386246,52.243273141016736
2013-11-12,44.812440854830875,37.070861988182926,52.39295176819337
2013-11-13,44.87232788893623,37.94882882454601,52.43975655854719
2013-11-14,44.932570676263666,37.63296678881468,52.04309913296771
2013-11-15,45.004469616389486,37.784317629505324,52.25245188078936
2013-11-18,45.16292813500054,37.668432563534985,52.40359296549299
2013-11-19,45.19459237105861,37.95348328867952,52.66301276440351
2013-11-20,45.20406313589054,38.345119109099606,53.16354656462523
2013-11-21,45.21056068212095,38.008019377523844,53.241697125664864
2013-11-22,45.22594368355111,37.81922563048193,52.59921088023901
2013-11-25,45.204830019041026,37.34288829641077,52.471453595379195
2013-11-26,45.175766634266864,37.57402980817151,52.22955207066328
2013-11-27,45.125404819687986,38.26863148244378,52.660057658513765
2013-11-28,45.07379144038029,37.818240664084755,53.06388859409562
2013-11-29,45.033610277507364,37.45228214970372,52.39502472303201
2013-12-02,44.868990388271136,37.67378528682928,52.08422893284752
2013-12-03,44.80223381643082,37.26116662271016,51.51080159918463
2013-12-04,44.720295012056695,36.64561215981497,52.27933567754188
2013-12-05,44.64372320494286,37.10437614446036,51.87436343502139
2013-12-06,44.585605550935576,37.32935385320389,51.86152542990818
2013-12-09,44.41168263258595,37.1990762300447,52.09559481378463
2013-12-10,44.356861361237144,36.786865856817265,51.269566107140314
2013-12-11,44.29417311643719,36.89233805348642,51.67404397649107
2013-12-12,44.243865522434795,36.818878982988856,51.867298655426666
2013-12-13,44.21861022776291,36.80741681815787,51.6793498890711
2013-12-16,44.17717169045463,36.19542911156769,52.15143019673066
2013-12-17,44.17547842409878,37.01028130136901,51.93135254476839
2013-12-18,44.16906420534666,36.459642814787415,51.038864826444225
2013-12-19,44.1773036903009,36.788800822894295,51.39930251831938
2013-12-20,44.21197162113399,36.602044327217854,51.34677393581744
2013-12-23,44.349592764689746,36.99820651859978,51.68059558519406
2013-12-24,44.40447978371617,37.10120449704563,51.74324452434227
2013-12-27,44.590800004055616,37.43016246755185,52.15533312490872
2013-12-30,44.83670491632789,37.21954184219744,52.32595270277427
2013-12-31,44.91679801529597,38.20588743213932,52.455693466775955
2014-01-02,45.05589561519211,37.18683463887974,53.54233725151195
2014-01-03,45.14491092951552,37.745617925080836,52.95927259905623
2014-01-06,45.38561031480033,38.262302484710844,52.92487240395981
2014-01-07,45.455187898682,37.75020450230047,52.79567469527202
2014-01-08,45.50793700925364,37.863238533654425,53.03990955337372
2014-01-09,45.563135916663576,38.125942023909836,53.28043902922813
2014-01-10,45.63267959321764,38.18689262724525,52.87415242667377
2014-01-13,45.80661864938799,38.33102234947129,53.29541731629576
2014-01-14,45.85311457502684,39.096033395884994,53.45057491502831
2014-01-15,45.88326714533704,38.54164760674338,53.052231729557896
2014-01-16,45.91682343326238,38.578410838167116,53.26026149085083
2014-01-17,45.96608666582791,38.73386762399931,54.10580460749339
2014-01-20,46.09039242938809,38.34715936731577,53.814858319816025
2014-01-21,46.12471407048159,38.22675097775636,53.80799806178775
2014-01-22,46.145000845904676,38.77055726625885,52.99819483748649
2014-01-23,46.170960237946396,38.71896057385998,53.540137706750585
2014-01-24,46.21478526895077,38.72511540345363,53.73184976846218
2014-01-27,46.33370077882243,39.05436025107127,53.59726241445861
2014-01-28,46.368939029217614,39.012373488325885,53.67191665375992
2014-01-29,46.39094168639416,38.76879082899954,54.450268943491636
2014-01-30,46.41904708968681,39.25904883537659,53.90899265881152
2014-01-31,46.46507070176805,39.292212930291974,53.81099650635699
2014-02-03,46.58720949976775,39.80852825856169,53.97113222229715
2014-02-04,46.62126390585109,39.74038193961078,54.34875872723336
2014-02-05,46.64046301558169,39.32830217277109,54.49053730779568
2014-02-06,46.66391101373264,38.88467473466406,53.654155638477
2014-02-07,46.70323644222327,39.75761231853386,54.5935529990847
2014-02-10,46.79193343335687,39.59992037749925,54.34239368995733
2014-02-11,46.81028553972766,39.271690029295556,53.92647432763546
2014-02-12,46.811579296677934,39.32364665345445,53.952092009688485
2014-02-13,46.8150345100286,39.73146876481327,54.630451997505844
2014-02-14,46.83243693592985,39.30190054553831,53.891717603248956
2014-02-18,46.836782196861094,39.36163786540815,54.7837231888143
2014-02-19,46.80991900312755,39.00717982676749,54.32281233141634
2014-02-20,46.78477709452074,39.30680392970948,54.20701006670447
2014-02-21,46.773422355943346,39.23734002300638,54.38964766589894
2014-02-24,46.70228746935849,39.27377470421172,54.306474465070515
2014-02-25,46.66640048378965,39.52319319254522,54.407194808874046
2014-02-26,46.61378365018754,39.506183446602904,54.224664984136375
2014-02-27,46.56411937723089,39.11350959453083,53.830038841232934
2014-02-28,46.52963072347828,38.8060077874619,54.22623401087121
2014-03-03,46.39864725957512,39.13901843300252,53.40951053936947
2014-03-04,46.3462958452384,38.97947671528545,53.85339226783939
2014-03-05,46.27906151501715,39.150695105693536,53.17297926732579
2014-03-06,46.21666726005904,38.969931502310615,54.15203938602908
2014-03-07,46.17136608346414,38.57487624325252,53.75542800686987
2014-03-10,46.01964935037532,38.391475693571195,53.87791678116459
2014-03-11,45.96433899197125,38.46288991328747,52.862179351095314
2014-03-12,45.896146073268554,38.30710271206278,52.98175477458004
2014-03-13,45.83481010636884,38.520476578601524,53.293977200427186
2014-03-14,45.79260248441947,38.510255019254,53.09273534996765
2014-03-17,45.66257521667089,38.45533976224654,53.28457361404163
2014-03-18,45.618690234517196,37.975020248673076,53.04119101990086
2014-03-19,45.56403881177915,37.87752281629641,52.874237587383035
2014-03-20,45.518358578473965,38.18717656451273,52.864573471076916
2014-03-21,45.493905823011175,38.32064482550433,52.82117446332008
2014-03-24,45.42931635044284,38.43590938968229,52.699612735585134
2014-03-25,45.41104843803595,38.465609116061806,52.98246373740856
2014-03-26,45.38372375796844,37.95982913555861,52.90230558451473
2014-03-27,45.36692065454599,38.363983928327144,53.1352932583139
2014-03-28,45.37270552242557,38.12580144257661,52.90490374518785
2014-03-31,45.404643011502095,38.28343845788199,53.693708189416384
2014-04-01,45.41956802861755,38.00744602116235,52.78648947514467
2014-04-02,45.42542637744514,38.248072791552964,53.08793947685141
2014-04-03,45.44145952124984,37.99212074229948,52.602292278316604
2014-04-04,45.47938752894193,37.86613620846285,52.94717739511363
2014-04-07,45.60013111123287,38.45075662571816,53.02066139295272
2014-04-08,45.64101262774406,38.5522264253444,53.15305385215154
2014-04-09,45.67050416996886,38.57372956918887,52.991729170008
2014-04-10,45.7075935719109,38.03186655831611,53.45401477102194
2014-04-11,45.7637882310728,38.60991714738742,53.1693737369249
2014-04-14,45.921205542895365,38.89378894052025,53.21509150196636
2014-04-15,45.968084790485975,38.81275164353363,53.23139092184923
2014-04-16,46.00051771869813,38.012720700492494,53.42193914811561
2014-04-17,46.03761849696711,38.626495528985394,52.67999430933894
2014-04-21,46.226539246027734,38.991088757507924,54.20468828997222
2014-04-22,46.262650153246156,38.867781310847384,54.00999002354522
2014-04-23,46.283254648522544,38.86095139264672,54.16803540307943
2014-04-24,46.30790385412465,39.086777728513844,53.41204798771609
2014-04-25,46.34874028326414,39.03555585243769,53.33672663499952
2014-04-28,46.449702105841396,39.32123765971296,53.94258737067714
2014-04-29,46.476821541335596,39.03512455347293,54.08458542338885
2014-04-30,46.49029192331949,39.01496448897068,53.96629324606138
2014-05-01,46.509953724182274,39.01738794035599,53.72807221482787
2014-05-02,46.54817791344497,39.30515209078957,54.328614677924605
2014-05-05,46.656787150224694,39.2250230228426,54.55037506370608
2014-05-06,46.69164709234879,38.892916856627025,53.40463633794372
2014-05-07,46.71527142313501,39.39999350456856,53.69753495235207
2014-05-08,46.74727437536622,38.43227674798176,54.294008687439906
2014-05-09,46.79972743315043,39.145283631022934,54.414690569469094
2014-05-12,46.958393431838765,38.89461415348449,53.83798528943242
2014-05-13,47.010818450426164,39.38465364946182,54.53075683884884
2014-05-14,47.051567599627916,39.854261409233885,54.442580500322954
2014-05-15,47.099698274721455,39.72661998524406,54.23322276401602
2014-05-16,47.16672473151193,39.59741406003802,54.15840295878537
2014-05-20,47.41018735667849,39.69900740676067,54.70988974167461
2014-05-21,47.45033376189124,40.19621994531688,54.897804270890916
2014-05-22,47.493717718539045,39.741788642635505,54.66590643540219
2014-05-23,47.55165984513906,40.39774045514922,54.55628363380907
2014-05-26,47.68563135985669,40.758016643035425,55.93085435071158
2014-05-27,47.71485409346422,39.84188177122445,54.849030088108485
2014-05-28,47.72468021797913,40.28895508485687,55.377767267321516
2014-05-29,47.734278246864626,40.24011343743836,55.29835156441868
2014-05-30,47.755447142292,40.57948737493832,55.35122964312986
2014-06-02,47.76709429462254,40.596297545186815,54.91013609718092
2014-06-03,47.753812171678376,40.29633344283387,54.91590125713878
2014-06-04,47.721506439130756,39.853063233580365,55.60776879670718
2014-06-05,47.690118603758734,40.43387850054486,55.48730103163074
2014-06-06,47.6722187000094,40.42312086558123,54.99439174903225
2014-06-09,47.585509482645115,39.577976299596834,54.89571915178585
2014-06-10,47.5479462544225,39.923563489549,54.51513672827631
2014-06-11,47.496558587140434,39.914574586170126,54.852472610624105
2014-06-12,47.451732078693205,40.52279709123486,55.109650965090495
2014-06-13,47.426383878880664,39.923113848422894,54.88203134930389
2014-06-16,47.355144968576184,40.14899818636465,54.9364790201873
2014-06-17,47.33540811139663,39.79088671157596,54.67267455799627
2014-06-18,47.30793131717787,40.58384376962531,55.13649124346148
2014-06-19,47.29278537178648,40.25939196815151,55.23225484637734
2014-06-20,47.30247032530805,39.68356264888837,54.42075173483516
2014-06-23,47.36292430147665,39.88819478102461,54.94457135601764
2014-06-24,47.393735561946,40.159542167405895,54.699991497102594
2014-06-25,47.41888351871401,39.67097341989594,54.74387985450275
2014-06-26,47.45763467873055,39.72562396871813,55.02853568947134
2014-06-27,47.52166912479446,40.325350046024575,54.82356484343476
2014-06-30,47.73977047188125,40.195417821120095,55.18018869560946
2014-07-02,47.88871780450336,40.202978652765495,55.43777392320169
2014-07-03,47.96831081056253,40.552549681908225,56.113923512208466
2014-07-04,48.06868158919679,39.92116820399387,55.00287670903174
2014-07-07,48.3647313345412,40.67931501983292,55.16080319943404
2014-07-08,48.45847624110647,40.134593210567104,55.52583120378142
2014-07-09,48.53739480157312,41.19287958643857,56.49469631208192
2014-07-10,48.62017570149482,41.07203110896324,56.25331366251938
2014-07-11,48.718092549768826,41.040693346465886,55.63361938794008
2014-07-14,48.975511083935075,41.27658685155514,56.47776746025234
2014-07-15,49.04720269591729,41.545330778188465,56.193060922042704
2014-07-16,49.10026630743922,41.999510142475536,56.67320007764018
2014-07-17,49.153939687967586,42.14768006372017,56.2448289161233
2014-07-18,49.22008217055606,41.648952123074494,57.28001807280149
2014-07-21,49.372352624348466,41.87326506597525,56.6565133058376
2014-07-22,49.40780892742804,42.269071104916556,56.237888214991095
2014-07-23,49.4250676581875,42.1425092344107,56.890440790906204
2014-07-24,49.44394781013729,41.98203385883293,56.68195118508183
2014-07-25,49.47685607033149,42.402895724358594,56.65836136968735
2014-07-28,49.543596467115165,42.06375278385024,56.91081388561964
2014-07-29,49.55661566319674,42.25843112528471,56.99029404623379
2014-07-30,49.55500486821128,42.07246532237907,57.18660426735623
2014-07-31,49.55881017904078,41.633690947205274,56.992410751882275
2014-08-01,49.5589367227629,42.07964804589304,57.48949945704715
2014-08-05,49.54827325119026,42.17683185148031,57.02676848636875
2014-08-06,49.53399277211393,42.08091615354734,56.34682598747382
2014-08-07,49.52881518725498,42.530726267593714,56.89987398274702
2014-08-08,49.54508200892051,42.24573064252512,56.846191420237545
2014-08-11,49.60420707069571,42.11083966823953,57.12363628140323
2014-08-12,49.627593430693466,42.56261966731964,57.25301664616065
2014-08-13,49.64199638341033,42.01107828758523,56.572191481594515
2014-08-14,49.66687147739538,42.41256031762188,57.544447760592284
2014-08-15,49.71414062042387,41.69799318874236,57.353323893663585
2014-08-18,49.86769924458853,42.5394055252016,57.58481753164116
2014-08-19,49.92162381755692,42.84497658530232,57.07681647934964
2014-08-20,49.96540801575267,42.596225553734335,57.578259085534484
2014-08-21,50.01811659359046,42.77525597037243,57.746564787221686
2014-08-22,50.09130080696534,42.757503549514404,58.21915270640272
2014-08-25,50.30776977321652,42.58950586327917,58.10946689860769
2014-08-26,50.37676323149248,42.35848147661348,57.64692076857521
2014-08-27,50.43227450032443,42.85267730928577,57.95918426712798
2014-08-28,50.4931915390233,43.28380851946465,57.390945104489454
2014-08-29,50.57093062799665,43.10529274146667,57.548583163541814
2014-09-02,50.836927260544364,43.66548522744754,58.498651438048526
2014-09-03,50.87826257356124,43.56159126097526,58.516143011258464
2014-09-04,50.92148449979004,42.96704245937792,58.748697041422616
2014-09-05,50.978189335107665,43.571346442519065,58.78526546681861
2014-09-08,51.10498397281138,44.01209243647986,58.32343305362176
